Ticker,Action (Buy/Sell),Position value,Stock price,Action volume ($USD Est.),New position ROI (%),Date recorded (publish date)
vmc,buy,8000.0,109.79,8000.0,1,2020-04-10
zbra,buy,16240.0,196.65,16000.0,1.03,2020-04-10
qgen,buy,8000.0,39.49,8000.0,1,2020-04-10
udr,buy,21348.800000000003,36.8,24000.0,0.83,2020-04-10
pfg,buy,14320.0,28.76,16000.0,0.79,2020-04-10
ads,buy,8000.0,39.7,8000.0,1,2020-04-10
omc,buy,12557.408,50.95,16000.0,0.57,2020-04-10
jef,buy,13920.0,13.34,16000.0,0.74,2020-04-10
nlsn,buy,15840.0,14.53,16000.0,0.98,2020-04-10
amg,buy,14000.0,65.09,16000.0,0.75,2020-04-10
ftv,buy,43324.55936,50.32,48000.0,0.88,2020-04-10
swks,buy,16000.0,91.47,16000.0,1.0,2020-04-10
lly,buy,87970.44563289601,141.35,72500.0,1.24,2020-04-10
eix,buy,16000.0,53.88,16000.0,1.0,2020-04-10
eog,buy,54200.031389983305,41.33,115500.0,0.43,2020-04-10
aer,buy,15462.4,24.44,24000.0,0.47,2020-04-10
pki,buy,15280.0,77.54,16000.0,0.91,2020-04-10
rhi,buy,8000.0,39.86,8000.0,1,2020-04-10
aal,buy,16917.6,11.33,24000.0,0.56,2020-04-10
rga,buy,8000.0,98.77,8000.0,1,2020-04-10
amd,buy,15840.0,48.79,16000.0,0.98,2020-04-10
bac,buy,40500.0,22.44,40500.0,1.0,2020-04-10
efx,buy,14960.0,120.75,16000.0,0.87,2020-04-10
ivz,buy,8000.0,8.73,8000.0,1,2020-04-10
bsx,buy,21406.411152000004,35.13,24000.0,0.84,2020-04-10
al,buy,8000.0,23.94,8000.0,1,2020-04-10
nflx,buy,81450.75047648001,371.12,72000.0,1.15,2020-04-10
mmc,buy,29712.896,92.03,32000.0,0.9,2020-04-10
kr,buy,92770.0,29.8,42500.0,2.46,2020-04-10
pnc,buy,16000.0,93.21,16000.0,1.0,2020-04-10
amtd,buy,16480.0,9.0,16000.0,1.06,2020-04-10
aon,buy,29456.319999999996,184.8,32000.0,0.89,2020-04-10
dd,buy,126715.57954450001,37.47,145500.0,0.86,2020-04-10
antm,buy,30179.297167999997,241.71,32000.0,0.92,2020-04-10
gww,buy,31174.68,261.95,32000.0,0.97,2020-04-10
sbux,buy,40500.0,69.87,40500.0,1.0,2020-04-10
de,buy,16000.0,144.01,16000.0,1.0,2020-04-10
unp,buy,105273.35195872,143.87,115000.0,0.91,2020-04-10
ebay,buy,31916.8,32.49,32000.0,1.0,2020-04-10
bac,buy,48500.0,22.44,48500.0,1.0,2020-04-10
msgs,buy,8000.0,168.93,8000.0,1,2020-04-10
rcl,buy,16000.0,37.56,16000.0,1.0,2020-04-10
rf,buy,16000.0,9.47,16000.0,1.0,2020-04-10
lyv,buy,8528.0,37.76,16000.0,0.07,2020-04-10
txn,buy,66764.03600000001,105.97,73000.0,0.9,2020-04-10
noc,buy,39436.1768,318.41,40000.0,0.98,2020-04-10
fang,buy,22462.4,36.01,24000.0,0.9,2020-04-10
jci,buy,16000.0,28.27,16000.0,1.0,2020-04-10
cat,buy,40500.0,121.4,40500.0,1.0,2020-04-10
okta,buy,8000.0,128.09,8000.0,1,2020-04-10
mkc,buy,15760.0,72.35,16000.0,0.97,2020-04-10
hes,buy,14320.0,38.08,16000.0,0.79,2020-04-10
aig,buy,16000.0,22.86,16000.0,1.0,2020-04-10
gww,buy,39174.68,261.95,40000.0,0.97,2020-04-10
mar,buy,35448.864,82.53,40000.0,0.86,2020-04-10
mtn,buy,8000.0,156.91,8000.0,1,2020-04-10
mu,buy,14612.64,48.29,16000.0,0.83,2020-04-10
axta,buy,8000.0,17.98,8000.0,1,2020-04-10
afl,buy,13760.0,35.83,16000.0,0.72,2020-04-10
bax,buy,16400.0,82.32,16000.0,1.05,2020-04-10
tru,buy,8000.0,69.09,8000.0,1,2020-04-10
znga,buy,8000.0,6.78,8000.0,1,2020-04-10
chh,buy,8000.0,74.04,8000.0,1,2020-04-10
fisv,buy,17803.263999999996,98.37,16000.0,1.23,2020-04-10
nyt,buy,8000.0,32.06,8000.0,1,2020-04-10
cme,buy,36550.750720000004,174.48,40000.0,0.89,2020-04-10
hrl,buy,17360.0,45.09,16000.0,1.17,2020-04-10
txt,buy,16000.0,27.81,16000.0,1.0,2020-04-10
cost,buy,145400.232565376,294.5,131500.0,1.11,2020-04-10
emr,buy,26181.56057984,49.55,32000.0,0.76,2020-04-10
duk,buy,22880.0,78.78,24000.0,0.93,2020-04-10
vrtx,buy,47080.704,249.66,40000.0,1.22,2020-04-10
bac,buy,56500.0,22.44,56500.0,1.0,2020-04-10
mu,buy,22612.64,48.29,24000.0,0.91,2020-04-10
dis,buy,59179.22829214926,101.07,83500.0,0.68,2020-04-10
bki,buy,8000.0,63.26,8000.0,1,2020-04-10
mu,buy,30612.64,48.29,32000.0,0.94,2020-04-10
lyv,buy,16528.0,37.76,24000.0,0.53,2020-04-10
meli,buy,24329.6,544.0,24000.0,1.02,2020-04-10
wwd,buy,8000.0,65.84,8000.0,1,2020-04-10
zbh,buy,16000.0,107.37,16000.0,1.0,2020-04-10
rop,buy,15760.0,316.46,16000.0,0.97,2020-04-10
noc,buy,47436.1768,318.41,48000.0,0.99,2020-04-10
akam,buy,18061.600000000002,97.37,16000.0,1.26,2020-04-10
sbux,buy,48500.0,69.87,48500.0,1.0,2020-04-10
schw,buy,38415.18176000001,35.52,40000.0,0.95,2020-04-10
abbv,buy,149308.057372,71.25,131500.0,1.14,2020-04-10
nwsa,buy,21574.4,8.86,24000.0,0.85,2020-04-10
dox,buy,8000.0,57.57,8000.0,1,2020-04-10
emn,buy,11872.0,53.82,16000.0,0.48,2020-04-10
dhr,buy,24000.0,143.7,24000.0,1.0,2020-04-10
ups,buy,39569.888000000006,93.84,40500.0,0.97,2020-04-10
ghc,buy,8000.0,347.39,8000.0,1,2020-04-10
urbn,buy,119419.03824000002,17.43,184500.0,0.63,2020-04-10
crm,buy,43304.04018000001,151.12,48500.0,0.87,2020-04-10
so,buy,28275.0,53.44,32500.0,0.83,2020-04-10
cmcsa,buy,35377.99542500001,36.59,40000.0,0.86,2020-04-10
aep,buy,21698.12,77.72,24000.0,0.86,2020-04-10
wmt,buy,42180.3392,118.49,40000.0,1.07,2020-04-10
mdlz,buy,15265.599999999999,50.42,16000.0,0.91,2020-04-10
urbn,buy,127419.03824000002,17.43,192500.0,0.65,2020-04-10
sui,buy,8000.0,121.19,8000.0,1,2020-04-10
dov,buy,15360.0,86.97,16000.0,0.92,2020-04-10
ldos,buy,8000.0,92.75,8000.0,1,2020-04-10
wfc,buy,67908.52472934399,28.9,97000.0,0.67,2020-04-10
etn,buy,16000.0,77.06,16000.0,1.0,2020-04-10
jnj,buy,94971.55,136.03,89000.0,1.07,2020-04-10
aee,buy,31582.592,72.12,32000.0,0.98,2020-04-10
mu,buy,38612.64,48.11,40000.0,0.96,2020-04-10
gm,buy,16000.0,23.13,16000.0,1.0,2020-04-10
so,buy,36275.0,53.44,40500.0,0.87,2020-04-10
sbux,buy,56015.0,68.96,56500.0,0.99,2020-04-10
tjx,buy,28264.50944,48.21,32000.0,0.84,2020-04-10
zg,buy,16000.0,38.65,16000.0,1.0,2020-04-10
peg,buy,15920.0,47.48,16000.0,0.99,2020-04-10
chtr,buy,60813.28,463.93,56500.0,1.18,2020-04-10
adbe,buy,73868.45653719039,317.18,81000.0,0.85,2020-04-10
mu,buy,71112.64,48.11,72500.0,0.97,2020-04-10
tgt,buy,47942.4,101.3,48500.0,0.97,2020-04-10
syk,buy,57000.0,172.8,57000.0,1.0,2020-04-10
txn,buy,98596.39564,104.62,105500.0,0.91,2020-04-10
c,buy,39400.0,41.23,48500.0,0.43,2020-04-10
csco,buy,40500.0,39.69,40500.0,1.0,2020-04-10
bsx,buy,53906.411152,35.13,56500.0,0.89,2020-04-10
gd,buy,64675.0,133.25,65000.0,0.99,2020-04-10
ice,buy,48080.0,83.41,48500.0,0.97,2020-04-10
axta,buy,40500.0,17.98,40500.0,1.0,2020-04-10
urbn,buy,159919.03824000002,17.43,225000.0,0.66,2020-04-10
rsg,buy,37647.2,76.39,40500.0,0.64,2020-04-10
mmc,buy,62212.896,91.74,64500.0,0.93,2020-04-10
omc,buy,44931.83392,50.47,48500.0,0.78,2020-04-10
el,buy,48500.0,163.54,48500.0,1.0,2020-04-10
ibm,buy,48500.0,103.01,48500.0,1.0,2020-04-10
bac,buy,89000.0,22.44,89000.0,1.0,2020-04-10
tmus,buy,49300.0,86.85,48500.0,1.05,2020-04-10
vfc,buy,44423.7184,54.89,48500.0,0.75,2020-04-10
rtx,buy,57830.3008,63.54,64500.0,0.79,2020-04-10
ibm,buy,81000.0,103.01,81000.0,1.0,2020-04-10
low,buy,40500.0,91.14,40500.0,1.0,2020-04-10
jnj,buy,127471.55,136.03,121500.0,1.07,2020-04-10
mdt,buy,50127.13216,95.18,48500.0,1.1,2020-04-10
mo,buy,102520.095,34.52,105500.0,0.96,2020-04-10
unh,buy,160075.0,260.2,148000.0,1.1,2020-04-10
sbux,buy,88515.0,68.96,89000.0,0.99,2020-04-10
gpn,buy,40124.0,147.73,40500.0,0.95,2020-04-10
wfc,buy,100408.52472934399,28.9,129500.0,0.7,2020-04-10
cl,buy,40420.0,66.71,40500.0,0.99,2020-04-10
csco,buy,73000.0,39.69,73000.0,1.0,2020-04-10
cvx,buy,65000.0,77.41,65000.0,1.0,2020-04-10
hon,buy,65000.0,133.78,65000.0,1.0,2020-04-10
xom,buy,93500.0,38.38,99500.0,0.91,2020-04-10
kr,sell,84770.0,29.8,34500.0,2.18,2020-04-10
mrk,sell,132468.058543384,72.79,134000.0,0.99,2020-04-10
kr,sell,76770.0,29.8,26500.0,2.46,2020-04-10
kr,sell,68770.0,29.8,18500.0,2.9,2020-04-10
bac,sell,81000.0,22.44,81000.0,1.0,2020-04-10
bac,sell,73000.0,22.44,73000.0,1.0,2020-04-10
kr,sell,60770.0,29.8,10500.0,3.72,2020-04-10
axta,buy,48500.0,17.98,48500.0,1.0,2020-04-10
bac,buy,81000.0,22.44,81000.0,1.0,2020-04-10
bac,buy,89000.0,22.44,89000.0,1.0,2020-04-10
sbux,buy,96515.0,68.96,97000.0,0.99,2020-04-10
sbux,buy,104515.0,68.96,105000.0,0.99,2020-04-10
dd,buy,134715.5795445,37.47,153500.0,0.87,2020-04-10
mu,buy,79112.64,48.11,80500.0,0.98,2020-04-10
urbn,buy,167919.03824000002,17.43,233000.0,0.71,2020-04-10
nflx,buy,89450.75047648001,371.12,80000.0,1.13,2020-04-10
algn,buy,51409.347200000004,184.41,56000.0,0.9,2020-04-10
snap,buy,24320.0,13.22,24000.0,1.02,2020-04-10
isrg,buy,61710.52301912001,170.17,64500.0,0.95,2020-04-10
cme,buy,43454.2281984,169.78,48000.0,0.89,2020-04-10
nvda,buy,104008.06250000001,66.6,97000.0,1.11,2020-04-10
amzn,buy,157069.69539712003,2043.0,155500.0,1.01,2020-04-10
pypl,buy,68675.0,105.06,73000.0,0.89,2020-04-10
v,buy,107500.0,172.78,107500.0,1.0,2020-04-10
intu,buy,60239.043900000004,243.99,64500.0,0.92,2020-04-10
ilmn,buy,65935.5875,280.99,73000.0,0.89,2020-04-10
el,buy,56500.0,163.54,56500.0,1.0,2020-04-10
isrg,buy,69710.52301912001,170.17,72500.0,0.96,2020-04-10
fb,buy,25879.358299366402,174.28,31500.0,0.76,2020-04-10
adbe,sell,65868.45653719039,317.18,73000.0,0.91,2020-04-10
nvda,sell,96008.06250000001,66.63,89000.0,1.07,2020-04-10
nflx,sell,81450.75047648001,371.12,72000.0,1.12,2020-04-10
amzn,buy,165069.69539712003,2043.0,163500.0,1.01,2020-04-10
nke,buy,79337.15947455999,84.1,82500.0,0.96,2020-04-10
intu,buy,68239.0439,244.92,72500.0,0.93,2020-04-10
msft,buy,145198.20040000003,163.09,115000.0,1.28,2020-04-10
info,buy,22696.0,63.34,24000.0,0.92,2020-04-10
adbe,buy,98368.45653719039,317.18,105500.0,0.9,2020-04-10
ecl,buy,20201.334400000003,168.17,24000.0,0.76,2020-04-10
spgi,buy,44142.0,257.43,48500.0,0.89,2020-04-10
googl,buy,133658.53960168088,1207.0,131000.0,1.03,2020-04-10
fb,buy,33879.3582993664,174.28,39500.0,0.82,2020-04-10
v,buy,115500.0,172.78,115500.0,1.0,2020-04-10
pypl,buy,76675.0,105.06,81000.0,0.94,2020-04-10
nvda,buy,104008.06250000001,66.63,97000.0,1.08,2020-04-10
googl,buy,141658.53960168088,1207.0,139000.0,1.02,2020-04-10
adbe,buy,106368.45653719039,317.18,113500.0,0.93,2020-04-10
udr,sell,11640.896000000004,33.88,16000.0,0.82,2020-05-14
bkr,sell,4521.6,13.56,8000.0,0.78,2020-05-14
ice,sell,43926.4,90.45,40500.0,1.07,2020-05-14
tgt,sell,47133.759999999995,116.8,40500.0,1.14,2020-05-14
ceqp,sell,8000.0,8.7,8000.0,2.36,2020-05-14
dfs,sell,8000.0,37.44,8000.0,1.05,2020-05-14
cat,sell,25615.0,100.77,32500.0,0.83,2020-05-14
adm,sell,8000.0,32.89,8000.0,0.78,2020-05-14
wfc,sell,73330.90503076864,23.32,121500.0,0.63,2020-05-14
oke,sell,8000.0,28.28,8000.0,1.29,2020-05-14
f,sell,11752.217600000004,4.9,24000.0,0.62,2020-05-14
wdc,sell,8000.0,40.98,8000.0,0.88,2020-05-14
evrg,sell,8000.0,52.19,8000.0,0.88,2020-05-14
gd,sell,52794.5,125.36,57000.0,0.94,2020-05-14
hsy,sell,6824.799999999999,128.23,8000.0,0.93,2020-05-14
cmi,sell,8809.599999999999,145.8,8000.0,1.05,2020-05-14
efx,sell,9652.8,143.01,8000.0,1.1,2020-05-14
info,sell,15603.84,65.66,16000.0,0.98,2020-05-14
vrsk,sell,8000.0,155.08,8000.0,1.05,2020-05-14
cfg,sell,8000.0,18.7,8000.0,1.0,2020-05-14
twtr,sell,11488.0,29.15,16000.0,0.81,2020-05-14
ctas,sell,8000.0,199.06,8000.0,1.05,2020-05-14
jnpr,sell,8000.0,22.0,8000.0,1.15,2020-05-14
t,sell,68500.0,18.94,67000.0,1.02,2020-05-14
hig,sell,12028.8,32.43,24500.0,0.62,2020-05-14
ttwo,sell,8000.0,133.89,8000.0,1.21,2020-05-14
vz,sell,204453.64468120944,50.68,207500.0,0.99,2020-05-14
ftv,sell,32291.8402048,46.62,40000.0,0.84,2020-05-14
chd,sell,7758.4,71.42,8000.0,0.98,2020-05-14
nke,sell,73717.2742587968,86.82,74500.0,0.99,2020-05-14
dg,sell,18664.000000000004,181.03,16000.0,1.11,2020-05-14
pep,sell,62057.21016249999,126.98,59000.0,1.05,2020-05-14
crm,sell,42232.68660880001,175.21,40500.0,1.04,2020-05-14
bax,sell,8728.0,83.69,8000.0,1.05,2020-05-14
ed,sell,5416.0,66.43,8000.0,0.84,2020-05-14
yum,sell,5608.191999999999,81.04,8000.0,0.85,2020-05-14
ppg,sell,6363.199999999999,84.7,8000.0,0.9,2020-05-14
fast,sell,8000.0,37.06,8000.0,1.19,2020-05-14
pcar,sell,8000.0,63.09,8000.0,0.97,2020-05-14
vlo,sell,19339.2,55.85,24000.0,0.85,2020-05-14
lsxma,sell,8000.0,31.28,8000.0,1.0,2020-05-14
gis,sell,8000.0,58.59,8000.0,1.14,2020-05-14
pm,sell,95861.64327840002,62.56,107500.0,0.9,2020-05-14
orcl,sell,81868.686459895,50.67,91000.0,0.91,2020-05-14
nsc,sell,87580.11809725194,157.2,107000.0,0.83,2020-05-14
adi,sell,8000.0,103.54,8000.0,0.45,2020-05-14
bk,sell,4007.8792501120006,31.4,8000.0,0.75,2020-05-14
pfe,sell,364311.6200605227,33.14,369000.0,0.99,2020-05-14
mmc,sell,61678.44352,102.74,56500.0,1.08,2020-05-14
antm,sell,25197.226884800002,266.28,24000.0,1.04,2020-05-14
tsn,sell,8480.0,57.23,8000.0,1.03,2020-05-14
ba,sell,19625.0,125.07,24500.0,0.85,2020-05-14
noc,sell,38961.815032,314.69,40000.0,0.98,2020-05-14
schw,sell,28110.270854400005,33.31,32000.0,0.9,2020-05-14
cat,sell,17615.0,100.77,24500.0,0.79,2020-05-14
csx,sell,92006.427549,20.88,107000.0,0.87,2020-05-14
aon,sell,21750.883199999997,186.63,24000.0,0.93,2020-05-14
cop,sell,39323.294634,38.49,56500.0,0.73,2020-05-14
payc,sell,12384.0,263.73,8000.0,1.27,2020-05-14
tjx,sell,18568.6388736,45.12,24000.0,0.83,2020-05-14
pfe,sell,356311.6200605227,33.14,361000.0,0.99,2020-05-14
mcd,sell,17894.44,168.53,24500.0,0.8,2020-05-14
unp,sell,100431.5525174816,148.04,107000.0,0.94,2020-05-14
c,sell,5324.0,39.54,16000.0,0.78,2020-05-14
wfc,sell,65330.90503076864,23.32,113500.0,0.6,2020-05-14
hon,sell,8000.0,0.0,8000.0,0.0,2020-05-14
v,sell,83000.0,173.17,83000.0,1.0,2020-05-14
ctlt,buy,8000.0,70.9,8000.0,1,2020-05-14
wba,buy,15280.0,37.34,16000.0,0.91,2020-05-14
usb,buy,35950.0,29.47,40500.0,0.86,2020-05-14
dt,buy,8000.0,32.4,8000.0,1,2020-05-14
vmw,buy,15120.0,114.04,16000.0,0.89,2020-05-14
lly,buy,8000.0,0.0,80500.0,0.0,2020-05-14
tpx,buy,8000.0,13.21,8000.0,1,2020-05-14
wex,buy,12960.0,126.04,16000.0,0.62,2020-05-14
fitb,buy,15280.0,15.16,16000.0,0.91,2020-05-14
wmt,buy,50602.142592000004,119.76,48000.0,1.07,2020-05-14
omf,buy,8000.0,14.71,8000.0,1,2020-05-14
nflx,buy,105740.90057177602,447.0,80000.0,1.36,2020-05-14
kmb,buy,23760.0,130.68,24000.0,0.98,2020-05-14
vrtx,buy,61672.00255999999,284.86,48000.0,1.34,2020-05-14
mnst,buy,18365.898752,66.19,16000.0,1.3,2020-05-14
csco,buy,83190.0,40.76,81000.0,1.03,2020-05-14
wdc,buy,16000.0,40.98,16000.0,1.0,2020-05-14
mtg,buy,8000.0,6.54,8000.0,1,2020-05-14
rcl,buy,23520.0,36.34,24000.0,0.97,2020-05-14
lyb,buy,16000.0,50.74,16000.0,1.0,2020-05-14
csgp,buy,8000.0,63.68,8000.0,1,2020-05-14
lumn,buy,15550.336000000001,8.21,16000.0,0.94,2020-05-14
bby,buy,17440.0,73.16,16000.0,1.18,2020-05-14
lhx,buy,13947.264,174.36,16000.0,0.74,2020-05-14
ttwo,buy,16000.0,133.89,16000.0,1.0,2020-05-14
unh,buy,179280.25,278.24,156000.0,1.16,2020-05-14
aig,buy,25440.0,25.02,24000.0,1.09,2020-05-14
cof,buy,21655.2,55.68,24000.0,0.85,2020-05-14
ph,buy,30263.656000000003,141.01,32000.0,0.93,2020-05-14
ldos,buy,16400.0,97.1,16000.0,1.05,2020-05-14
bby,buy,25440.0,73.16,24000.0,1.09,2020-05-14
d,buy,67854.4584,73.36,64500.0,1.06,2020-05-14
cprt,buy,8000.0,82.52,8000.0,1,2020-05-14
etr,buy,14480.0,89.36,16000.0,0.81,2020-05-14
cbre,buy,14560.0,37.2,16000.0,0.82,2020-05-14
kdp,buy,15760.0,25.53,16000.0,0.97,2020-05-14
sre,buy,8000.0,114.04,8000.0,1,2020-05-14
pru,buy,27057.104,48.73,32000.0,0.79,2020-05-14
cost,buy,150492.22791406847,288.63,139500.0,1.08,2020-05-14
acgl,buy,10072.96,23.65,16000.0,0.26,2020-05-14
psx,buy,45375.0,66.59,40500.0,1.15,2020-05-14
wmt,buy,58602.142592000004,119.76,56000.0,1.05,2020-05-14
tdg,buy,16080.0,332.76,16000.0,1.01,2020-05-14
afl,buy,20246.4,31.92,24000.0,0.77,2020-05-14
intc,buy,167101.05600839798,55.76,147000.0,1.14,2020-05-14
pnc,buy,24160.0,93.69,24000.0,1.01,2020-05-14
blk,buy,37781.54,470.67,40500.0,0.92,2020-05-14
intu,buy,87157.290924,282.9,80500.0,1.09,2020-05-14
kmi,buy,41150.0,13.23,40500.0,1.02,2020-05-14
fdx,buy,47677.91267070772,110.44,64000.0,0.71,2020-05-14
jnj,buy,140570.412,141.44,129500.0,1.09,2020-05-14
intu,buy,95157.290924,282.9,88500.0,1.08,2020-05-14
mrk,buy,158344.6556162148,68.84,166500.0,0.94,2020-05-14
aapl,buy,24263.0,77.19,24500.0,0.99,2020-05-14
lbrda,buy,17040.0,121.17,16000.0,1.13,2020-05-14
fitb,buy,23280.0,15.16,24000.0,0.95,2020-05-14
ame,buy,16320.0,79.77,16000.0,1.04,2020-05-14
flt,buy,24140.800000000003,228.34,24000.0,1.01,2020-05-14
dov,buy,22899.199999999997,84.19,24000.0,0.93,2020-05-14
leg,buy,21243.2,25.08,24000.0,0.83,2020-05-14
apd,buy,43100.0,223.08,40500.0,1.08,2020-05-14
ame,buy,24320.0,79.77,24000.0,1.02,2020-05-14
eog,buy,67078.0342150818,45.12,123500.0,0.51,2020-05-14
rtx,buy,53685.937632,50.44,72500.0,0.71,2020-05-14
ge,buy,34650.0,47.61,40500.0,0.82,2020-05-14
cb,buy,15040.0,96.88,16000.0,0.88,2020-05-14
it,buy,23664.0,115.11,24000.0,0.98,2020-05-14
payx,buy,12934.208,57.95,16000.0,0.62,2020-05-14
ph,buy,38263.656,141.01,40000.0,0.95,2020-05-14
hd,buy,98750.0,226.28,83000.0,1.21,2020-05-14
pnc,buy,32160.0,93.69,32000.0,1.01,2020-05-14
mmm,buy,38550.0,131.42,40500.0,0.94,2020-05-14
kmb,buy,31760.0,130.68,32000.0,0.99,2020-05-14
usb,buy,43950.0,29.47,48500.0,0.89,2020-05-14
amgn,buy,18960.0,229.92,16000.0,1.37,2020-05-14
dis,buy,68954.60514091374,104.54,91500.0,0.73,2020-05-14
msft,buy,169170.00244400004,180.73,123000.0,1.4,2020-05-14
sbux,buy,117740.75,72.15,113000.0,1.05,2020-05-14
ups,buy,45195.69472000001,88.2,48500.0,0.92,2020-05-14
br,sell,8000.0,114.15,8000.0,1.15,2020-05-14
cc,sell,8000.0,10.19,8000.0,1.17,2020-05-14
gps,sell,2509.6000000000004,7.08,8000.0,0.66,2020-05-14
nsc,sell,79580.11809725194,157.2,99000.0,0.82,2020-05-14
fico,sell,8000.0,351.58,8000.0,1.22,2020-05-14
etr,sell,6480.0,89.36,8000.0,0.91,2020-05-14
ads,sell,8000.0,39.29,8000.0,0.99,2020-05-14
trn,sell,8000.0,17.73,8000.0,1.08,2020-05-14
holx,sell,8000.0,51.89,8000.0,1.32,2020-05-14
uhs,sell,8000.0,92.86,8000.0,0.71,2020-05-14
nlok,sell,8000.0,19.93,8000.0,1.1,2020-05-14
mac,sell,1344.5120000000006,5.87,16000.0,0.39,2020-05-14
six,sell,8000.0,18.83,8000.0,1.32,2020-05-14
enr,sell,8000.0,39.01,8000.0,0.93,2020-05-14
kmx,sell,8000.0,74.78,8000.0,1.18,2020-05-14
iaa,sell,8000.0,34.61,8000.0,1.2,2020-05-14
pg,sell,67000.0,109.98,67000.0,1.0,2020-05-14
fe,sell,8000.0,36.43,8000.0,0.92,2020-05-14
rrc,sell,8000.0,6.33,8000.0,1.7,2020-05-14
bery,sell,8000.0,40.93,8000.0,1.14,2020-05-14
amtd,sell,4854.4,7.0,8000.0,0.8,2020-05-14
flr,sell,11400.0,9.1,8000.0,1.21,2020-05-14
ppg,sell,8000.0,84.7,8000.0,0.8,2020-05-14
crl,sell,8000.0,160.96,8000.0,1.14,2020-05-14
apa,sell,4360.0,11.58,16000.0,0.52,2020-05-14
incy,sell,8000.0,96.74,8000.0,1.1,2020-05-14
dis,sell,60954.60514091374,104.54,83500.0,0.75,2020-05-14
ebay,sell,32215.167999999998,40.97,24000.0,1.26,2020-05-14
rol,sell,8000.0,26.86,8000.0,1.03,2020-05-14
wcc,sell,6393.6,25.85,8000.0,0.9,2020-05-14
aer,sell,9163.264000000003,27.13,16000.0,0.72,2020-05-14
sivb,sell,8160.0,169.85,8000.0,1.01,2020-05-14
cah,sell,8000.0,46.58,8000.0,1.11,2020-05-14
ir,sell,13279.8,27.44,16000.0,0.89,2020-05-14
fb,sell,32994.02354223334,210.78,31500.0,1.04,2020-05-14
dri,sell,8000.0,67.39,8000.0,0.58,2020-05-14
ter,sell,8000.0,60.84,8000.0,0.88,2020-05-14
cgnx,sell,8000.0,51.92,8000.0,1.17,2020-05-14
evr,sell,8000.0,47.93,8000.0,0.9,2020-05-14
aes,sell,3872.0,11.78,8000.0,0.74,2020-05-14
ulta,sell,9791.813375999998,212.0,16000.0,0.74,2020-05-14
ato,sell,8000.0,91.59,8000.0,0.9,2020-05-14
flt,sell,16140.800000000003,228.34,16000.0,1.01,2020-05-14
ce,sell,8000.0,75.19,8000.0,0.85,2020-05-14
kkr,sell,8000.0,25.08,8000.0,1.04,2020-05-14
pfg,sell,8038.4000000000015,32.08,8000.0,1.0,2020-05-14
jwn,sell,8000.0,16.05,8000.0,0.48,2020-05-14
brkr,sell,8000.0,37.74,8000.0,0.9,2020-05-14
has,sell,4460.799999999999,62.4,8000.0,0.78,2020-05-14
iex,sell,8000.0,0.0,8000.0,0.0,2020-05-14
uber,sell,7552.0,32.4,8000.0,0.97,2020-05-14
jef,sell,4945.6,12.46,8000.0,0.81,2020-05-14
alb,sell,119412.358912,58.0,137000.0,0.88,2020-05-14
cna,sell,8000.0,24.28,8000.0,0.61,2020-05-14
unvr,sell,7928.000000000002,13.37,8000.0,1.0,2020-05-14
anss,sell,8000.0,259.79,8000.0,1.06,2020-05-14
avt,sell,8000.0,26.0,8000.0,0.97,2020-05-14
googl,sell,154907.320541933,1385.33,131000.0,1.17,2020-05-14
ajg,sell,8000.0,84.51,8000.0,0.83,2020-05-14
on,sell,8000.0,14.95,8000.0,1.09,2020-05-14
idxx,sell,10513.599999999999,289.15,8000.0,1.16,2020-05-14
hban,sell,8000.0,7.17,8000.0,0.87,2020-05-14
abc,sell,8000.0,85.82,8000.0,1.01,2020-05-14
len,sell,4448.799999999999,49.67,8000.0,0.78,2020-05-14
aptv,sell,8000.0,64.5,8000.0,0.49,2020-05-14
ivz,sell,8000.0,6.8,8000.0,0.78,2020-05-14
unm,sell,8000.0,13.33,8000.0,0.51,2020-05-14
rhi,sell,8000.0,43.19,8000.0,1.08,2020-05-14
sq,sell,9086.399999999998,75.21,8000.0,1.07,2020-05-14
tsn,sell,8000.0,57.23,8000.0,1.06,2020-05-14
aal,sell,6379.959999999999,9.65,16000.0,0.6,2020-05-14
qgen,sell,8000.0,42.74,8000.0,1.08,2020-05-14
aapl,sell,16263.0,77.19,16500.0,0.99,2020-05-14
zbra,sell,11000.8,230.2,8000.0,1.19,2020-05-14
efx,sell,8000.0,143.01,8000.0,1.21,2020-05-14
pki,sell,9877.599999999999,90.51,8000.0,1.12,2020-05-14
cdns,sell,8000.0,81.05,8000.0,1.2,2020-05-14
ge,sell,26650.0,47.61,32500.0,0.86,2020-05-14
dhi,sell,8000.0,46.05,8000.0,0.77,2020-05-14
dis,sell,52954.60514091374,104.54,75500.0,0.73,2020-05-14
amg,sell,5020.0,60.56,8000.0,0.81,2020-05-14
bll,sell,13477.984,60.98,16000.0,0.89,2020-05-14
swks,sell,10560.0,106.42,8000.0,1.16,2020-05-14
xyl,sell,8000.0,57.74,8000.0,0.7,2020-05-14
ipg,sell,5897.6,14.87,8000.0,0.87,2020-05-14
ebay,sell,24215.167999999998,40.97,16000.0,1.34,2020-05-14
k,sell,9716.0,59.12,8000.0,1.11,2020-05-14
orly,sell,18488.832,394.31,16000.0,1.1,2020-05-14
fisv,sell,10337.361919999996,101.19,8000.0,1.15,2020-05-14
rga,sell,8000.0,83.5,8000.0,0.85,2020-05-14
